194,indeed,"21,728",indeed (r) 21728,
195,category,"21,500",category (n) 18881 categorize (v) 1956 categorization (n) 663 categorized (j) 47,
196,conduct,"21,428",conduct (v) 21428 conduct (n) Law 3926 conductor (n) Hum 1258 semiconductor (n) Sci 1091 conductive (j) Med 281 conductivity (n) Sci 278 conduction (n) Sci+Med264 conducting (n) Hum 149 conductance (n) 75,
197,modern,"21,198",modern (j) 20470 modernity (n) Hum 2062 postmodern (j) Hum 1900 modernization (n) His 1790 modernist (j) Hum 1157 modernism (n) Hum 1074 postmodernism(n) Hum 851 modernize (v) 651 postmodernist (j) Hum 383 modernist (n) Hum 245 modern (n) 103 modernizing (j) 81 modernized (j) 77 modernizer (n) His+Hum 49postmodern (n) Rel 19 modernizing (n) His 18,
198,continue,"20,747",continue (v) 37152 continuous (j) 4420 continued (j) 4289 continuing (j) 3703 continuity (n) 2493 continually (r) 2159 continuously (r) 1698 continuation (n) 1072continual (j) 913 continuance (n) 223,
199,demonstrate,"20,624",demonstrate (v) 20624 demonstration (n) 4047 demonstrator (n) 385 demonstrated (j) Edu 287 demo (n) 247 demonstrative (j) Hum 80 demonstratively (r) Law 11,
200,unit,"20,604",unit (n) 20604,
201,total,"20,559",total (j) 20559 total (n) 6577 totally (r) 3295 total (v) 1390 totality (n) 906 totalizing (j) Hum 86 totaled (j) Hum+Fin 3,
202,complex,"20,472",complex (j) 15016 complexity (n) 5456 complex (n) 3276,
203,employ,"20,443",employee (n) 14013 employ (v) 11963 employment (n) 8265 employer (n) 5335 unemployment (n) 2791 unemployed (j) 1168 employed (j) 215 employable (j) Edu 73employ (n) His 49 unemployable (j) Law 8,
204,promote,"20,420",promote (v) 16903 promotion (n) 3517 promoter (n) 504 promotional (j) 449 promoted (j) 20 promo (n) Sci 7,
205,literature,"20,400",literature (n) 20400,
206,procedure,"20,374",procedure (n) 18907 procedural (j) 1467,
207,appropriate,"20,325",appropriate (j) 16638 inappropriate (j) Edu 2209 appropriate (v) 1862 appropriately (r) 1767 appropriateness (n) Edu 767 inappropriately (r) 262 inappropriateness(n) 58,
208,estimate,"20,214",estimate (v) 10905 estimate (n) 8208 estimated (j) 3374 estimation (n) 1101 estimator (n) 137,
209,negative,"20,187",negative (j) 17740 negatively (r) 2447 negative (n) 693 negativity (n) 186 negativism (n) 21,
210,characteristic,"20,148",characteristic (n) 17663 characteristic (j) 2037 characteristically (r) 448 uncharacteristic (j) 91 uncharacteristically (r) 87,
211,typical,"20,101",typically (r) 10841 typical (j) 9237 untypical (j) 23,
212,challenge,"20,044",challenge (n) 19765 challenge (v) 9486 challenging (j) Edu 2619 challenger (n) Law 572 unchallenged (j) 279 challenged (j) Law 96 unchallengeable (j) 19challengingly (r) Sci 1,
213,principle,"20,005",principle (n) 20005 principled (j) Law 304 unprincipled (j) Law 43,
214,element,"19,799",element (n) 19799,
215,ethnic,"19,710",ethnic (j) 15041 ethnicity (n) 3964 ethnically (r) 705 ethnicization (n) His 74 ethnical (j) Edu 13,
216,depend,"19,706",depend (v) 12016 dependent (j) 7128 depending (i) 4598 dependent (n) 530 dependable (j) 269 dependability (n) Edu 161 dependant (j) Soc 35 depending (j) 32dependably (r) 20 undependable (j) 18 dependant (n) Soc 17,
217,create,"19,685",create (v) 53032 creation (n) 10529 creative (j) 8655 creativity (n) Edu 4221 creator (n) 1819 re-create (v) 1097 created (j) Rel 525 creatively (r) 501 creative (n)Hum+Fin 21,
218,western,"19,646",western (j) 19006 midwestern (j) 716 westerner (n) 603 westernized (j) 137 western (n) 66 westernize (v) 37,
219,integrate,"19,546",integration (n) 7308 integrate (v) 6866 integrated (j) 4145 integrative (j) 776 reintegration (n) 254 reintegrate (v) 137 integrator (n) Sci 89 integrating (j) 60,
220,aspect,"19,409",aspect (n) 19409,
221,publish,"19,285",publish (v) 16448 publisher (n) 2562 published (j) 1798 publishing (n) 1558 unpublished (j) 1039 republish (v) Hum 89 publishable (j) Edu+Hum 24,
222,perspective,"19,185",perspective (n) 19185 perspectival (j) Hum 80,
223,basic,"19,145",basic (j) 19145 basically (r) 2543 basics (n) 964,
224,belief,"19,073",belief (n) 19073 disbelief (n) 347 unbelief (n) Rel 98,
225,technique,"18,672",technique (n) 18672,
226,outcome,"18,636",outcome (n) 18636,
227,explore,"18,585",explore (v) 13872 exploration (n) 4442 explorer (n) Sci 1736 exploratory (j) Edu 1232 unexplored (j) 271,
228,distribute,"18,565",distribution (n) 11539 distribute (v) 5345 distributor (n) Fin 916 redistribution (n) 657 distributed (j) 435 redistribute (v) 352 distributive (j) 237 distributional (j) 228redistributive (j) Soc 162 distributing (j) His 7,
229,future,"18,385",future (n) 19301 future (j) 18385 futuristic (j) 197 futurist (n) Hum 149 futurism (n) Hum 57 Futurist (j) Hum 13,
230,importance,"18,368",importance (n) 18368 unimportance (n) 18,
231,independent,"18,360",independent (j) 15475 independently (r) 2885 independent (n) 649,
232,initial,"18,351",initial (j) 12096 initially (r) 6255 initial (n) 793 initialize (v) Sci 51 initialization (n) Sci 38 initial (v) His 24,
233,feature,"18,310",feature (n) 18310 feature (v) 5592 featured (j) 177 featureless (j) Sci 118,
234,desire,"18,185",desire (n) 11634 desire (v) 3235 desirable (j) 2987 desired (j) 2446 undesirable (j) 931 desirability (n) Soc 733 undesired (j) 102 desirous (j) 85 undesirable (n) 40desiring (j) Hum 18 undesirability (n) Law 17,
235,follow,"18,040",follow (v) 42590 following (j) 17205 follow-up (j) Med 2665 follow-up (n) Med 2116 follower (n) 1907 following (i) 893 following (r) 835 following (n) 371 follow (n) Med141,
236,alternative,"17,947",alternative (n) 8425 alternative (j) 8342 alternatively (r) 1180,
237,consistent,"17,938",consistent (j) 11557 consistently (r) 4649 inconsistent (j) 1732,
238,basis,"17,933",basis (n) 17933,
239,contrast,"17,854",contrast (n) 14666 contrast (v) 2444 contrasting (j) 744 contrastive (j) Hum 45 contrasted (j) 24,
240,obtain,"17,648",obtain (v) 17489 obtainable (j) 114 unobtainable (j) 45,
241,regard,"17,543",regarding (i) 12681 regard (v) 8263 regardless (r) 5719 regard (i) 4465 regard (n) 2706 disregard (v) 855 disregard (n) 371 regards (i) 231,
242,europe,"17,512",European (j) 17512 European (n) His 3851,
243,distinct,"17,481",distinction (n) 7455 distinct (j) 6653 distinctive (j) 3023 distinctly (r) 910 distinctiveness (n) 382 distinctively (r) 350 distinctness (n) Rel 126 indistinct (j) 113indistinctly (r) Hum 11,
244,express,"17,479",express (v) 16963 expression (n) 10875 expressive (j) Hum 1389 expressly (r) Law 569 expressed (j) 516 express (j) Law 401 expressiveness (n) Hum 146expressively (r) Hum 53 inexpressible (j) Hum 42 unexpressed (j) Hum+Rel 39 expressionless (j) Hum 24 expressionlessly (r) 0,
245,variety,"17,471",variety (n) 17471 varietal (j) 23,
246,broad,"17,406",broad (j) 13566 broadly (r) 2006 broaden (v) 1498 broadening (n) 159 broadened (j) 90 broadening (j) 87 broad (n) Law 6,
247,component,"17,339",component (n) 17228 component (j) 111,
248,frequent,"17,339",frequently (r) 11800 frequent (j) 4743 infrequently (r) 415 frequent (v) 389 infrequent (j) 381,
249,assume,"17,332",assume (v) 16971 assumed (j) 361 unassuming (j) 83,
250,add,"17,187",add (v) 29760 additional (j) 16683 addition (i) 9337 additionally (r) Edu 3532 addition (n) 2746 added (j) 2023 additive (j) 504 additive (n) Med 320 adding (j) Sci 63adding (n) 22,
251,tool,"16,929",tool (n) 16929 tool (v) Sci 146 tooling (n) Sci 49 tooling (j) Sci 27 tooled (j) Hum 1,
252,predict,"16,900",predict (v) 11984 predictor (n) Edu+Soc 4287 prediction (n) 4280 predictive (j) Edu 1622 predictable (j) 1580 unpredictable (j) 1063 predicted (j) 814 predictably (r) 460predictability (n) 414 unpredictability (n) 222 unpredictably (r) 84,
253,internal,"16,794",internal (j) 14532 internally (r) 1140 internalize (v) 1122 internalization (n) Edu 255 internalized (j) 211 internalizing (j) Med 88,
254,labor,"16,780",labor (n) 16780 laborer (n) His 1404 labor (v) 883 Labour (j) Law 428 laboring (j) His 60 labourer (n) His 53 labour (v) His 33 labored (j) 19,
255,engage,"16,753",engage (v) 16753 engagement (n) Edu 4796 engaging (j) 672 engaged (j) 607 engagingly (r) 20,
256,separate,"16,736",separate (j) 8997 separate (v) 7065 separation (n) 4493 separately (r) 2364 separated (j) 623 separatist (j) His+Law 318 separating (j) 259 separateness (n) 203separatism (n) His 179 separatist (n) His 129 separate (n) Hum 12,
257,high,"16,676",high (j) 108493 highly (r) 16676 high (r) 2897 high (n) 293,
258,rely,"16,550",rely (v) 9772 reliability (n) Edu 6442 reliable (j) 4108 reliance (n) 1960 reliably (r) 710 unreliable (j) 586 reliant (j) 205 unreliability (n) Hum 133,
259,assess,"16,521",assessment (n) Edu 22206 assess (v) 16198 reassess (v) 326 reassessment (n) 233 assessor (n) 225 assessed (j) 90 assessable (j) Hum 22 assessing (j) Edu+Med 7,
260,objective,"16,434",objective (n) 11293 objective (j) 3620 objectivity (n) 874 objectively (r) 647 objectivism (n) Rel 30,
261,encourage,"16,413",encourage (v) 16413 encouraging (j) 2653 encouragement (n) Edu 1550 encouragingly (r) 25,
262,adopt,"16,248",adopt (v) 12066 adoption (n) 4182 adoptive (j) Soc 416 adopted (j) 387 adopter (n) 158 adopting (j) 31,
263,view,"16,190",view (n) 35174 view (v) 16190 viewer (n) Hum 3486 worldview (n) Rel 1403 viewing (n) 1285 viewable (j) Sci 52,
264,stable,"16,185",stability (n) 6794 stable (j) 5834 instability (n) 1943 stabilize (v) 1800 unstable (j) 1455 stabilization (n) 1146 stable (n) 197 stabilizing (j) 159 stabilizer (n) Med 158stabilized (j) 83 stabilizing (n) 17 stable (v) Fin 5,
265,client,"16,181",client (n) 16181,
266,instrument,"16,121",instrument (n) 16121 instrumental (j) Hum 2968 instrumentation (n) 942 instrumentalist (n) Hum 198 instrument (v) Med 43 instrumental (n) Soc 1,
267,extend,"15,970",extend (v) 12623 extended (j) 3347 extender (n) Sci 84 extendable (j) Sci 11,
268,construct,"15,927",construction (n) 11559 construct (v) 9897 construct (n) Edu 3732 reconstruction (n) 2447 reconstruct (v) 1488 constructive (j) 1412 constructivist (n) Edu 670constructed (j) 321 constructively (r) 206 reconstructed (j) 156 Constructivist (j) Edu+Hum 65 constructor (n) 61 unreconstructed (j) His+Law 38,
269,demand,"15,792",demand (n) 15792 demand (v) 8079 demanding (j) 664 undemanding (j) 24,
270,vision,"15,772",vision (n) 15772 visionary (j) 684 visionary (n) 155,
271,propose,"15,503",propose (v) 10626 proposal (n) 7466 proposed (j) 4877 proposer (n) Rel 18,
272,efficient,"15,455",efficiency (n) 6778 efficient (j) 5493 efficiently (r) 1738 inefficient (j) 895 inefficiency (n) 499 inefficiently (r) 52,
273,solution,"15,396",solution (n) 15396,
274,multiple,"15,382",multiple (j) 14263 multiple (n) 1119,
275,conclusion,"15,194",conclusion (n) 15194,
276,overall,"15,165",overall (j) 11602 overall (r) 3563 overall (n) 937,
277,presence,"15,105",presence (n) 15105,
278,claim,"14,947",claim (v) 16031 claim (n) 14844 claimant (n) Law 293 claimed (j) 103 unclaimed (j) 65,
279,transform,"14,946",transform (v) 8091 transformation (n) 6642 transformational (j) Edu 485 transformer (n) Sci 241 transformed (j) 213,
280,generate,"14,942",generate (v) 13865 generating (j) 1000 generative (j) Hum 313 generated (j) 77,
281,failure,"14,596",failure (n) 14596,
282,advance,"14,577",advanced (j) 6915 advance (n) 5795 advance (v) 5725 advancement (n) 1937 advancing (j) 776 advance (j) 65,
283,connect,"14,498",connection (n) 12620 connect (v) 9440 connected (j) 853 connector (n) Sci 686 connecting (j) 493 connectedness (n) 409 connectivity (n) Sci 402 interconnection (n)375 reconnect (v) Rel 272 connective (j) Med 266 interconnected (j) 246 interconnect (v) 233 unconnected (j) 171 reconnection (n) Sci 105 connective (n) Hum 19connexion (n) 19,
284,journal,"14,411",journal (n) 14411,
285,initiate,"14,335",initiative (n) 8323 initiate (v) 5979 initiation (n) Hum 2005 initiator (n) 199 initiate (n) Hum 162 uninitiated (j) Hum 123 initiated (j) Hum 69 initiating (j) 33,
286,enhance,"14,315",enhance (v) 10980 enhanced (j) 1784 enhancement (n) 1551 enhancer (n) Med 100 enhancing (j) Med 23,
287,accurate,"14,180",accurate (j) 5885 accuracy (n) 4734 accurately (r) 3201 inaccurate (j) 845 inaccuracy (n) 254 inaccurately (r) 106,
288,facility,"14,147",facility (n) 14147,
289,urban,"14,114",urban (j) 13119 urbanization (n) 800 urbanized (j) 195 urbanize (v) His 82 urbanist (n) Soc 20,
290,protect,"14,048",protect (v) 16503 protection (n) 14048 protective (j) 2879 protected (j) 1877 protector (n) 602 unprotected (j) 496 protectionism (n) His+Law 387 protectionist (j) His+Law318 protectionist (n) His+Law 61 protecting (j) 37 protectiveness (n) 28 protectively (r) Hum 27,
291,extent,"14,021",extent (n) 14021,
292,mental,"13,983",mental (j) 13983 mentally (r) 1508 mentality (n) 1005,
293,consequence,"13,866",consequence (n) 13866,
294,institute,"13,841",institute (n) 12650 institute (v) 1191,
295,content,"13,707",content (n) 13707 content (j) Edu 4515 content (v) 336,
296,device,"13,669",device (n) 13669,
297,scholar,"13,542",scholar (n) 10992 scholarly (j) 2550,
298,visual,"13,475",visual (j) 13475 visually (r) Soc 2933 visualize (v) 880 visualization (n) 707 visuals (n) Edu 152 visualized (j) Edu 21,
299,above,"13,458",above (i) 12455 above (r) 10820 above (j) 2638,
300,unique,"13,431",unique (j) 11454 uniquely (r) 1139 uniqueness (n) 838,
301,difficult,"13,377",difficult (j) 23475 difficulty (n) 13377,
302,discipline,"13,331",discipline (n) 9933 interdisciplinary (j) 1891 disciplinary (j) 1507 disciplined (j) 489 discipline (v) 422 undisciplined (j) 89 disciplinarian (n) 64 indiscipline (n) 20 disciplining (n) 17 disciplining (j) 11,
303,sustain,"13,291",sustain (v) 5708 sustainable (j) 3586 sustained (j) 1905 sustainability (n) 1783 unsustainable (j) 309,
304,capacity,"13,167",capacity (n) 13001 incapacity (n) 166,
305,perceive,"13,146",perceive (v) 13146 perceived (j) Soc 5969 perceiving (j) Hum+Rel 33,
306,ie,"13,129",ie (r) 13129,
307,ensure,"12,973",ensure (v) 12973,
308,conclude,"12,938",conclude (v) 12359 concluding (j) 579,
309,combine,"12,900",combine (v) 11399 combination (n) 9515 combined (j) 3331 recombination (n) Sci 154 recombinant (j) Med 98 recombine (v) Sci 95 combine (n) 73 combining (j) 54,
310,agriculture,"12,819",agricultural (j) 7473 agriculture (n) 5346 agriculturalist (n) Soc 148 agriculturist (n) 34,
311,moreover,"12,762",moreover (r) 12762,
312,emphasize,"12,685",emphasize (v) 12685,
313,rapid,"12,658",rapidly (r) 6283 rapid (j) 6238 rapid (n) 147 rapidity (n) 137,
314,approximate,"12,642",approximately (r) 10656 approximate (v) 819 approximation (n) 650 approximate (j) 517,
315,accept,"12,573",accept (v) 18386 acceptance (n) 5840 acceptable (j) 4729 accepted (j) 1856 unacceptable (j) 1219 acceptability (n) Edu 736 unacceptably (r) 89 acceptably (r) 59acceptor (n) Sci 49 unacceptability (n) 17,
316,sector,"12,563",sector (n) 12563 sectoral (j) Law 316,
317,commit,"12,532",commitment (n) 12532 commit (v) 7893 committed (j) 1109 uncommitted (j) 83,
318,experiment,"12,483",experiment (n) 11408 experimental (j) 6834 experiment (v) 1796 experimentation (n) 1075 experimenter (n) 1003 experimentally (r) Sci 482 experimentalist (n) Sci 97experimentalism (n) Edu 26,
319,implicate,"12,440",implication (n) 11291 implicate (v) 1149 implicated (j) Med 29,
320,evaluate,"12,392",evaluation (n) Edu 14392 evaluate (v) 12392 evaluative (j) Edu 574 evaluator (n) Edu 530 evaluating (j) 16,
321,precise,"12,344",precisely (r) 6507 precise (j) 3438 precision (n) 2195 imprecise (j) 204 imprecision (n) Hum 64,
322,notion,"12,286",notion (n) 12286,
323,domestic,"12,267",domestic (j) 12267 domestically (r) Law 383 domesticity (n) Hum 166 domestic (n) His 109,
324,restrict,"12,248",restriction (n) 4805 restrict (v) 4714 restrictive (j) 1331 restricted (j) 997 unrestricted (j) 401 restrictively (r) 15,
325,consist,"12,201",consist (v) 12201,
326,actual,"12,198",actually (r) 18823 actual (j) 11772 actuality (n) 426 actualize (v) Rel 267 actualization (n) Edu+Rel 112 actualized (j) Edu+Rel 22,
327,formal,"12,179",formal (j) 9602 formally (r) 1958 formalize (v) 343 formality (n) 264 formalism (n) Hum 225 formalized (j) 207 formalization (n) 69 formalistic (j) Hum 62 formalist(j) Hum 33,
328,industry,"12,107",industry (n) 25627 industrial (j) 10459 industrialized (j) 1407 industrialization (n) 959 industrialist (n) His 365 industrialize (v) 171 industrially (r) 77 industrialism (n)70 industrializing (j) His 29,
329,revolution,"12,045",revolution (n) 8496 revolutionary (j) 3549 revolutionize (v) 513 revolutionary (n) Law 360 revolutionist (n) His 21 revolutionized (j) His 8,
330,fundamental,"11,966",fundamental (j) 9763 fundamentally (r) 2203 fundamentalist (j) Rel 821 fundamentalist (n) Rel 793 fundamentalism (n) 692 fundamental (n) 442,
331,essential,"11,870",essential (j) 11870 essentially (r) 5905 essential (n) 378 essentialized (j) Soc 60 essentialist (j) 17 essentiality (n) Hum 14,
332,adapt,"11,852",adapt (v) 6283 adaptation (n) 3499 adaptive (j) 2070 adapter (n) Sci 695 maladaptive (j) Edu 382 adaptability (n) Edu 379 adaptable (j) 317 adapted (j) Soc 273adaptor (n) Sci 35 adaption (n) Med 28,
333,contact,"11,847",contact (n) 11847 contact (v) 5015,
334,colleague,"11,797",colleague (n) 11797,
